🔄 IBKR LIVE SYNC STARTED
📊 Symbols: XAUUSD, AAPL, NVDA, TSLA, SPY
⏱️  Update interval: 60 seconds

⏰ 18:33:44 - Syncing IBKR prices... /Users/anubhavarya/star/star-dashboard/ibkr_sync.py:56: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  "updated_at": datetime.utcnow().isoformat()
/Users/anubhavarya/star/star-dashboard/ibkr_sync.py:78: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  "last_updated": datetime.utcnow().isoformat()
✅ Updated 10 positions | Gold: $4453.34
⏰ 23:33:29 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4452.83
⏰ 23:34:30 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4465.05
⏰ 23:35:32 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4453.99
⏰ 23:36:33 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4453.16
⏰ 23:37:35 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4457.60
⏰ 23:38:36 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4453.25
⏰ 23:39:38 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4452.81
⏰ 23:40:40 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4467.21
⏰ 23:41:41 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4457.12
⏰ 23:42:43 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.59
⏰ 23:43:44 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.17
⏰ 23:44:46 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4464.48
⏰ 23:45:48 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4461.84
⏰ 23:46:49 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.28
⏰ 23:47:51 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4453.84
⏰ 23:48:52 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4467.89
⏰ 23:49:54 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4455.03
⏰ 23:50:55 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4464.96
⏰ 23:51:57 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.09
⏰ 23:52:58 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.92
⏰ 23:54:00 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4453.96
⏰ 23:55:01 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4459.89
⏰ 23:56:02 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.04
⏰ 23:57:04 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4466.81
⏰ 23:58:05 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4461.47
⏰ 23:59:07 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4452.12
⏰ 00:00:08 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4455.43
⏰ 00:01:10 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4452.64
⏰ 00:02:11 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.06
⏰ 00:03:13 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4459.08
⏰ 00:04:14 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4451.75
⏰ 00:05:16 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.45
⏰ 00:06:17 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4455.53
⏰ 00:07:19 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.84
⏰ 00:08:20 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.39
⏰ 00:09:22 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4455.82
⏰ 00:10:23 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4452.53
⏰ 00:11:25 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.73
⏰ 00:12:26 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4459.69
⏰ 00:13:28 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4457.82
⏰ 00:14:29 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4455.58
⏰ 00:15:31 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4457.91
⏰ 00:16:33 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.47
⏰ 00:17:34 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4460.29
⏰ 00:18:36 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.35
⏰ 00:19:37 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.20
⏰ 00:20:39 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4467.36
⏰ 00:21:40 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.44
⏰ 00:22:42 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4459.29
⏰ 00:23:43 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4454.36
⏰ 00:24:45 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4454.00
⏰ 00:25:47 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4452.65
⏰ 00:26:48 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.19
⏰ 00:27:49 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4466.61
⏰ 00:28:51 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.86
⏰ 00:29:52 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4452.34
⏰ 00:30:54 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4469.47
⏰ 00:31:56 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.96
⏰ 00:32:57 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.41
⏰ 00:33:59 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4457.71
⏰ 00:35:00 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4457.73
⏰ 00:36:02 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4450.15
⏰ 00:37:03 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.49
⏰ 00:38:05 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.94
⏰ 00:39:06 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4469.46
⏰ 00:40:08 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.14
⏰ 00:41:10 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.26
⏰ 00:42:11 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4452.13
⏰ 00:43:13 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4457.28
⏰ 00:44:14 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4454.39
⏰ 00:45:16 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4451.89
⏰ 00:46:17 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4460.24
⏰ 00:47:19 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4454.79
⏰ 00:48:20 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4467.13
⏰ 00:49:22 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4454.36
⏰ 00:50:23 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4457.45
⏰ 00:51:24 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4465.08
⏰ 00:52:26 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4454.73
⏰ 00:53:27 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4459.77
⏰ 00:54:29 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4451.51
⏰ 00:55:30 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4460.60
⏰ 00:56:32 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.30
⏰ 00:57:33 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.86
⏰ 00:58:35 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4461.77
⏰ 00:59:36 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4459.89
⏰ 01:00:38 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4460.23
⏰ 01:01:39 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4466.16
⏰ 01:02:41 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4461.61
⏰ 01:03:43 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4459.20
⏰ 01:04:44 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4451.34
⏰ 01:05:46 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4450.80
⏰ 01:06:47 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4467.62
⏰ 01:07:49 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.16
⏰ 01:08:50 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4450.02
⏰ 01:09:52 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.01
⏰ 01:10:53 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4455.50
⏰ 01:11:55 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.95
⏰ 01:12:56 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4454.43
⏰ 01:13:58 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.93
⏰ 01:15:00 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4455.17
⏰ 01:16:01 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4467.64
⏰ 01:17:02 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.49
⏰ 01:18:04 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.71
⏰ 01:19:05 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4454.61
⏰ 01:20:07 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.07
⏰ 01:21:09 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.71
⏰ 01:22:10 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.05
⏰ 01:23:12 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4464.83
⏰ 01:24:13 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4469.67
⏰ 01:25:15 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.91
⏰ 01:26:17 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4451.39
⏰ 01:27:18 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4461.47
⏰ 01:28:20 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.64
⏰ 01:29:22 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.31
⏰ 01:30:23 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4453.93
⏰ 01:31:25 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4451.50
⏰ 01:32:27 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4459.11
⏰ 01:33:28 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4457.13
⏰ 01:34:30 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4453.95
⏰ 01:35:32 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4450.17
⏰ 01:36:33 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4465.20
⏰ 01:37:35 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.38
⏰ 01:38:37 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4465.24
⏰ 01:39:39 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4450.54
⏰ 01:40:40 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4455.45
⏰ 01:41:42 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.65
⏰ 01:42:43 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.76
⏰ 01:43:45 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4455.69
⏰ 01:44:46 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.68
⏰ 01:45:48 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4454.69
⏰ 01:46:49 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4467.63
⏰ 01:47:51 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4452.89
⏰ 01:48:52 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4464.78
⏰ 01:49:53 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4452.70
⏰ 01:50:55 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4467.44
⏰ 01:51:56 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.70
⏰ 01:52:58 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4452.14
⏰ 01:53:59 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.13
⏰ 01:55:01 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.61
⏰ 01:56:02 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4451.49
⏰ 01:57:04 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.54
⏰ 01:58:05 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4465.15
⏰ 01:59:07 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4450.34
⏰ 02:00:08 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4453.44
⏰ 02:01:10 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4467.35
⏰ 02:02:11 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.12
⏰ 02:03:13 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4455.38
⏰ 02:04:14 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.19
⏰ 02:05:15 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4469.34
⏰ 02:06:17 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4467.30
⏰ 02:07:18 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4452.27
⏰ 02:08:20 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4467.31
⏰ 02:09:21 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.11
⏰ 02:10:23 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4461.43
⏰ 02:11:24 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.41
⏰ 02:12:26 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4453.09
⏰ 02:13:27 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4450.27
⏰ 02:14:29 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4459.97
⏰ 02:15:31 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4455.36
⏰ 02:16:32 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4469.35
⏰ 02:17:34 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.09
⏰ 02:18:36 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4467.49
⏰ 02:19:37 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4451.05
⏰ 02:20:39 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4467.50
⏰ 02:21:40 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.60
⏰ 02:22:42 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4453.48
⏰ 02:23:44 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4459.33
⏰ 02:24:45 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4467.09
⏰ 02:25:47 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4453.10
⏰ 02:26:49 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4465.25
⏰ 02:27:50 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4451.35
⏰ 02:28:52 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.04
⏰ 02:29:54 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4452.36
⏰ 02:30:56 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4453.52
⏰ 02:31:57 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4460.65
⏰ 02:32:59 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4465.88
⏰ 02:34:01 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4467.01
⏰ 02:35:02 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.08
⏰ 02:36:04 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.13
⏰ 02:37:05 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4459.89
⏰ 02:38:07 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4459.63
⏰ 02:39:08 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4453.10
⏰ 02:40:10 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.79
⏰ 02:41:12 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4466.24
⏰ 02:42:13 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4457.14
⏰ 02:43:15 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4461.74
⏰ 02:44:16 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4451.99
⏰ 02:45:18 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.55
⏰ 02:46:20 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.69
⏰ 02:47:21 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4452.72
⏰ 02:48:23 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4459.93
⏰ 02:49:24 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4465.81
⏰ 02:50:26 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4464.95
⏰ 02:51:27 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4457.75
⏰ 02:52:29 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4467.27
⏰ 02:53:31 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4453.15
⏰ 02:54:32 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4452.97
⏰ 02:55:34 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4465.08
⏰ 02:56:36 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4460.80
⏰ 02:57:37 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4450.82
⏰ 02:58:39 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.03
⏰ 02:59:40 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4459.66
⏰ 03:00:42 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4460.62
⏰ 03:01:43 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4466.21
⏰ 03:02:45 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4455.39
⏰ 03:03:47 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.45
⏰ 03:04:48 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.89
⏰ 03:05:50 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4457.70
⏰ 03:06:51 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4469.37
⏰ 03:07:53 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4460.49
⏰ 03:08:54 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4461.05
⏰ 03:09:56 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.83
⏰ 03:10:57 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4460.53
⏰ 03:11:59 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.86
⏰ 03:13:01 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4461.04
⏰ 03:14:02 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4453.39
⏰ 03:15:04 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.26
⏰ 03:16:05 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4460.17
⏰ 03:17:07 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4467.21
⏰ 03:18:09 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4450.98
⏰ 03:19:10 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4469.21
⏰ 03:20:12 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.23
⏰ 03:21:14 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4457.66
⏰ 03:22:16 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4460.82
⏰ 03:23:17 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4459.06
⏰ 03:24:19 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4460.97
⏰ 03:25:21 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4466.81
⏰ 03:26:22 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4453.52
⏰ 03:27:24 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4469.66
⏰ 03:28:25 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4466.74
⏰ 03:29:27 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4453.68
⏰ 03:30:29 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4464.76
⏰ 03:31:30 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4465.56
⏰ 03:32:32 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4466.61
⏰ 03:33:33 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4467.39
⏰ 03:34:35 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.89
⏰ 03:35:36 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4451.41
⏰ 03:36:38 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.91
⏰ 03:37:40 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4454.41
⏰ 03:38:41 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4454.97
⏰ 03:39:43 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4457.59
⏰ 03:40:44 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.69
⏰ 03:41:46 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4465.21
⏰ 03:42:47 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4464.16
⏰ 03:43:49 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4452.91
⏰ 03:44:50 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4450.23
⏰ 03:45:52 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4459.25
⏰ 03:46:54 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4459.01
⏰ 03:47:55 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4467.04
⏰ 03:48:57 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4451.16
⏰ 03:49:58 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4465.66
⏰ 03:51:00 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4461.54
⏰ 03:52:01 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4457.11
⏰ 03:53:03 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.86
⏰ 03:54:04 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.66
⏰ 03:55:06 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4465.83
⏰ 03:56:08 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.54
⏰ 03:57:09 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4455.84
⏰ 03:58:11 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4451.80
⏰ 03:59:12 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.02
⏰ 04:00:14 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4464.33
⏰ 04:01:16 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.07
⏰ 04:02:17 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4466.87
⏰ 04:03:19 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4465.82
⏰ 04:04:21 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4459.29
⏰ 04:05:22 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4464.60
⏰ 04:06:24 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4452.48
⏰ 04:07:26 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.83
